9.93,0,0,0.2,-1,-1,2389.27,0.501,2440.381,-0.378,-1,-1,-1,-1,-1,-1,-1,-1
10.186,0,0,0.2,-1,-1,2435.205,0.406,2355.627,-0.462,-1,-1,-1,-1,-1,-1,-1,-1
10.441,0,0,0.2,-1,-1,2261.169,0.373,2683.643,-0.48,-1,-1,-1,-1,-1,-1,-1,-1
10.699,0,0,0.2,-1,-1,2394.446,0.316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10.949,0,0,0.2,-1,-1,2309.045,0.201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11.205,0,0,0.2,-1,-1,2290.607,0.148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11.455,0,0,0.2,-1,-1,2452.026,0.053,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11.712,0,0,0.2,-1,-1,2442.645,-0.022,-1,-1,1027.069,0.506,-1,-1,-1,-1,-1,-1
11.971,0,0,0.2,-1,-1,2465.936,-0.099,-1,-1,1080.768,0.463,-1,-1,-1,-1,-1,-1
12.23,0,0,0.2,-1,-1,2264.404,-0.145,-1,-1,1047.772,0.406,-1,-1,-1,-1,-1,-1
12.472,0,0,0.2,-1,-1,2310.986,-0.202,-1,-1,1064.917,0.353,-1,-1,-1,-1,-1,-1
12.754,0,0,0.2,-1,-1,2515.106,-0.288,-1,-1,1071.387,0.261,-1,-1,-1,-1,-1,-1
13.051,0,0,0.2,-1,-1,2233.35,-0.336,-1,-1,1109.882,0.227,-1,-1,-1,-1,-1,-1
13.31,0,0,0.2,-1,-1,2452.673,-0.433,-1,-1,1074.622,0.107,-1,-1,-1,-1,-1,-1
13.573,0,0,0.2,-1,-1,2401.563,-0.505,-1,-1,1028.687,0.031,-1,-1,-1,-1,-1,-1
13.837,0,0,0.2,2711.995,0.359,-1,-1,-1,-1,1073.004,-0.041,-1,-1,-1,-1,-1,-1
14.083,0,0,0.2,-1,-1,-1,-1,-1,-1,1035.156,-0.107,-1,-1,-1,-1,-1,-1
14.328,0,0,0.2,2234.554,0.186,-1,-1,-1,-1,1089.502,-0.207,-1,-1,-1,-1,-1,-1
14.559,0,0,0.2,3030.09,0.112,-1,-1,-1,-1,1027.716,-0.275,-1,-1,-1,-1,-1,-1
14.812,0,0,0.2,2054.592,0.026,-1,-1,-1,-1,1086.267,-0.363,-1,-1,-1,-1,-1,-1
15.059,0,0,0.2,-1,-1,-1,-1,-1,-1,1156.787,-0.466,-1,-1,-1,-1,-1,-1
15.297,0,0,0.2,2464.043,-0.163,-1,-1,-1,-1,1310.767,-0.509,-1,-1,-1,-1,-1,-1
15.534,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15.81,0,0,0.2,2537.389,-0.313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16.042,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16.29,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16.538,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1146.112,0.484,-1,-1
16.777,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1146.112,0.437,-1,-1
17.02,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1145.789,0.319,-1,-1
17.273,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1173.285,0.251,-1,-1
17.514,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1098.236,0.174,-1,-1
17.748,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1143.524,0.127,-1,-1
17.981,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1152.258,0.168,-1,-1
18.232,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1191.077,0.118,-1,-1
18.483,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1141.583,0.159,-1,-1
18.732,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1214.044,0.188,-1,-1
18.988,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1228.925,0.185,-1,-1
19.289,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1338.91,0.208,-1,-1
19.533,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1409.43,0.173,-1,-1
19.766,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1406.842,0.191,-1,-1
20.011,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1422.693,0.19,-1,-1
20.255,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1409.43,0.187,-1,-1
20.512,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1517.798,0.229,-1,-1
20.749,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1360.583,0.201,-1,-1
20.985,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1527.179,0.242,-1,-1
21.232,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1525.238,0.215,-1,-1
21.486,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1602.875,0.255,-1,-1
21.726,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1644.604,0.276,-1,-1
21.97,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1614.844,0.288,-1,-1
22.215,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1566.968,0.303,-1,-1
22.462,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1554.028,0.268,-1,-1
22.704,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1756.854,0.298,-1,-1
22.941,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1778.528,0.3,-1,-1
23.184,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1750.061,0.33,-1,-1
23.447,-0.5,0,0,-1,-1,-1,-1,-1,-1,1690.216,-0.506,-1,-1,1803.436,0.356,-1,-1
23.695,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1763.647,0.327,-1,-1
23.94,-0.5,0,0,-1,-1,-1,-1,-1,-1,1679.541,-0.504,-1,-1,1795.349,0.342,-1,-1
24.202,-0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1778.528,0.302,-1,-1
24.451,-0.5,0,0,-1,-1,-1,-1,-1,-1,1780.792,-0.5,-1,-1,1871.692,0.322,-1,-1
24.709,-0.5,0,0,-1,-1,-1,-1,-1,-1,1872.986,-0.497,-1,-1,2024.701,0.322,-1,-1
24.959,-0.5,0,0,-1,-1,-1,-1,-1,-1,1830.933,-0.455,-1,-1,2001.733,0.344,-1,-1
25.211,0,0,0.2,-1,-1,-1,-1,-1,-1,1869.751,-0.415,-1,-1,1954.828,0.382,-1,-1
25.452,0,0,0.2,-1,-1,-1,-1,-1,-1,1802.789,-0.405,-1,-1,1807.642,0.383,-1,-1
25.689,0,0,0.2,-1,-1,-1,-1,-1,-1,1870.721,-0.379,-1,-1,2131.128,0.412,-1,-1
25.94,0,0,0.2,-1,-1,-1,-1,-1,-1,1904.041,-0.38,-1,-1,2007.88,0.404,-1,-1
26.182,0,0,0.2,-1,-1,-1,-1,-1,-1,2018.878,-0.375,-1,-1,2033.435,0.377,-1,-1
26.441,0,0,0.2,-1,-1,-1,-1,-1,-1,2063.843,-0.44,-1,-1,2020.819,0.32,-1,-1
26.693,0,0,0.2,-1,-1,-1,-1,-1,-1,1921.509,-0.5,-1,-1,2116.571,0.257,-1,-1
26.94,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2084.546,0.145,-1,-1
27.196,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2258.582,0.1,-1,-1
27.442,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2059.637,0.008,-1,-1
27.692,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2074.194,-0.046,-1,-1
27.934,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2067.725,-0.141,-1,-1
28.177,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2102.338,-0.208,-1,-1
28.417,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2133.392,-0.251,-1,-1
28.67,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2162.506,-0.33,-1,-1
28.926,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2203.589,-0.357,-1,-1
29.181,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2224.939,-0.42,-1,-1
29.416,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2172.858,-0.474,-1,-1
29.66,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29.912,0,0,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1104.706,0.496
30.143,0,0,0.2,1347.367,0.327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1049.39,0.41
30.381,0,0,0.2,1305.633,0.262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1063.623,0.349
30.624,0,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1075.269,0.268
30.863,0,-0.5,0,1276.032,0.12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1101.794,0.207
31.11,0,-0.5,0,1253.974,0.094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1099.53,0.187
31.37,0,-0.5,0,1202.362,0.018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1078.827,0.1
31.63,0,-0.5,0,1311.963,-0.041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1078.503,0.054
31.868,0,-0.5,0,1136.178,-0.069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1117.969,0.008
32.113,0,-0.5,0,1472.422,-0.046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1081.091,0.043
32.361,0,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1069.769,0.068
32.603,0,-0.5,0,1312.913,-0.004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1114.734,0.075
32.842,0,-0.5,0,1229.198,0.036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1088.531,0.127
33.077,0,-0.5,0,1180.089,0.054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1131.879,0.138
33.322,0,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1055.859,0.192
33.568,0,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1093.707,0.194
33.806,0,-0.5,0,1443.185,0.136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1151.288,0.211
34.049,0,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1123.792,0.253
34.3,0,-0.5,0,1257.467,0.179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1167.139,0.26
34.548,0,-0.5,0,1446.334,0.22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1147.083,0.313
34.8,0,-0.5,0,1360.988,0.243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1140.613,0.323
35.048,0,-0.5,0,1622.498,0.269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1219.543,0.347
35.316,0,-0.5,0,1341.818,0.312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1242.834,0.391
35.549,0,-0.5,0,1544.439,0.326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1188.165,0.402
35.795,0,-0.5,0,1399.017,0.355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1214.044,0.448
36.064,0,-0.5,0,1393.421,0.38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1227.631,0.455
36.318,0,-0.5,0,1723.151,0.407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1252.863,0.484
36.564,0,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1256.744,0.494
36.815,0,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1268.066,0.499
37.056,0,-0.5,0,1397.748,0.476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37.309,0,-0.5,0,1569.199,0.501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37.573,0,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37.823,0,-0.5,0,1571.524,0.241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38.083,0,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38.327,0,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38.569,0,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38.818,0,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39.06,0,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39.298,0,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39.547,0,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39.786,0,-0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2031.494,-0.511,-1,-1
40.04,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1707.684,-0.501,-1,-1
40.291,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1678.247,-0.486,-1,-1
40.541,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1571.497,-0.472,-1,-1
40.784,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1553.381,-0.451,-1,-1
41.034,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1713.184,-0.436,-1,-1
41.297,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1543.353,-0.411,-1,-1
41.551,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1699.274,-0.424,-1,-1
41.795,0,0.5,0,1959.927,0.517,-1,-1,-1,-1,-1,-1,-1,-1,1629.724,-0.407,-1,-1
42.041,0,0.5,0,1753.38,0.514,-1,-1,-1,-1,-1,-1,-1,-1,1617.432,-0.419,-1,-1
42.286,0,0.5,0,1839.479,0.508,-1,-1,-1,-1,-1,-1,-1,-1,1728.064,-0.422,-1,-1
42.536,0,0.5,0,1559.544,0.519,-1,-1,-1,-1,-1,-1,-1,-1,1620.99,-0.396,-1,-1
42.79,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1682.776,-0.395,-1,-1
43.034,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1698.303,-0.379,-1,-1
43.293,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1682.776,-0.395,-1,-1
43.55,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1810.876,-0.384,-1,-1
43.792,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1687.952,-0.389,-1,-1
44.034,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1689.893,-0.398,-1,-1
44.277,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1692.48,-0.368,-1,-1
44.512,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1887.866,-0.385,-1,-1
44.753,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1703.479,-0.363,-1,-1
45.009,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1677.277,-0.38,-1,-1
45.258,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1801.819,-0.381,-1,-1
45.511,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1792.761,-0.357,-1,-1
45.755,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1777.557,-0.363,-1,-1
46.018,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1784.998,-0.343,-1,-1
46.257,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1765.265,-0.361,-1,-1
46.498,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1906.628,-0.349,-1,-1
46.733,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1883.984,-0.356,-1,-1
46.973,0,0.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1908.893,-0.355,-1,-1
47.222,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1894.012,-0.331,-1,-1
47.464,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1856.488,-0.341,-1,-1
47.722,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1889.16,-0.322,-1,-1
47.967,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1873.956,-0.344,-1,-1
48.216,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2018.231,-0.341,-1,-1
48.457,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1759.119,-0.348,-1,-1
48.698,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1841.931,-0.321,-1,-1
48.934,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1694.745,-0.367,-1,-1
49.179,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1851.636,-0.343,-1,-1
49.423,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1757.501,-0.31,-1,-1
49.671,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1754.59,-0.35,-1,-1
49.906,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1632.635,-0.308,-1,-1
50.144,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1640.399,-0.32,-1,-1
50.407,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1620.667,-0.302,-1,-1
50.664,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1556.293,-0.294,-1,-1
50.911,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1522.003,-0.285,-1,-1
51.162,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1387.109,-0.29,-1,-1
51.401,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1509.064,-0.28,-1,-1
51.646,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1456.335,-0.277,-1,-1
51.891,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1433.691,-0.29,-1,-1
52.144,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1416.87,-0.235,-1,-1
52.385,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1363.818,-0.28,-1,-1
52.649,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1343.762,-0.234,-1,-1
52.895,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1220.514,-0.243,-1,-1
53.139,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1264.832,-0.218,-1,-1
53.394,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1161.316,-0.212,-1,-1
53.658,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1260.626,-0.204,-1,-1
53.909,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1110.205,-0.2,-1,-1
54.156,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1141.907,-0.196,-1,-1
54.404,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052.625,-0.168,-1,-1
54.653,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1140.289,-0.212,-1,-1
54.889,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,997.632,-0.175,-1,-1
55.139,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051.978,-0.196,-1,-1
55.388,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,956.873,-0.158,-1,-1
55.629,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,810.333,-0.157,-1,-1
55.891,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,910.614,-0.141,-1,-1
56.133,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,806.775,-0.144,-1,-1
56.385,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,838.8,-0.136,-1,-1
56.628,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,771.838,-0.112,-1,-1
56.866,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,774.103,-0.13,-1,-1
57.109,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,743.048,-0.067,-1,-1
57.372,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,766.663,-0.119,-1,-1
57.618,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,704.877,-0.065,-1,-1
57.865,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,607.831,-0.078,-1,-1
58.149,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,641.15,-0.054,-1,-1
58.406,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,534.399,-0.039,-1,-1
58.653,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
58.902,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,479.407,-0.013,-1,-1
59.156,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
59.404,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
59.645,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
59.888,0.5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
